Id,BIRTHDATE,SSN,DRIVERS,PASSPORT,FIRST,LAST,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP
bc0986ec-4718-a6bf-3ba5-dbd82384b102,01/01/1970,999-22-4387,S99923133,X76973841X,Cathey,Beahan,black,nonhispanic,F,Clifton Park  New York  US,472 Mitchell Parade,New York,New York,Richmond County,36061,10039
dc820058-7919-60b9-f278-db7e87d9f027,01/01/1970,999-28-9690,S99933662,X39656251X,Lawana,Cassin,asian,nonhispanic,F,Fowler  New York  US,856 Hackett Route,New York,New York,Richmond County,36081,11360
d4692dc6-e334-8bdd-1c61-4a8a49fabe36,01/01/1970,999-39-8329,S99989521,X49258901X,Nicolás,Villagómez,black,nonhispanic,M,Puebla  Puebla  MX,1045 Mohr Path Unit 25,New York,New York,Richmond County,36081,11102
059d0f52-25d2-7345-2be9-5871bb06815b,01/01/1970,999-47-9183,S99961981,X16560568X,Hong,Mills,white,nonhispanic,M,New York  New York  US,771 Kuhn Extension Suite 33,New York,New York,Richmond County,36081,11101
caadbbce-6f3d-2d79-bdf8-2ac015e350c0,01/01/1970,999-12-7646,S99927437,X57679530X,Meda,Kutch,asian,hispanic,F,Rotterdam  New York  US,1033 Dare Hollow,New York,New York,Richmond County,36081,11355
d101f68a-8ce4-c44b-2ba4-a1021c287850,01/01/1970,999-97-5980,S99995043,X3905771X,Domenica,Kessler,white,nonhispanic,F,New York  New York  US,560 Larkin Path Apt 42,New York,New York,Richmond County,36081,11420
766ec17a-6b97-06c3-551b-3743a5d6f523,01/01/1970,999-74-6183,S99981649,X69137620X,Rico,Daniel,white,nonhispanic,M,Greenport  New York  US,352 Mohr Path Suite 0,New York,New York,Richmond County,36047,11209
6cb6485d-da02-badd-0bd5-51d993222209,01/01/1970,999-80-2473,S99936422,X74072060X,Rusty,Stiedemann,white,nonhispanic,M,Lake Grove  New York  US,461 Conroy Mill,New York,New York,Richmond County,36081,11357
986d66a9-e927-2410-77a0-2df0e40d5ef2,01/01/1970,999-56-7849,S99997025,X978991X,Kiyoko,Lowe,white,nonhispanic,F,New York  New York  US,770 Dibbert Ranch Suite 39,New York,New York,Richmond County,36061,10280
f9d75c8c-c106-faac-2a2c-15f41a1e9e0b,01/01/1970,999-34-1979,S99940813,X53928648X,August,Rau,white,hispanic,M,West Nyack  New York  US,287 Nicolas Brook,New York,New York,Richmond County,36061,10119
92463dba-8433-ba51-d993-cfb7c6ecb4d2,01/01/1970,999-36-3273,S99946740,X33817878X,Chuck,Hills,white,nonhispanic,M,Lake Mohegan  New York  US,974 Smith Course Suite 60,New York,New York,Richmond County,36047,11216
e74afd6c-ed95-502e-0143-dc6c64b114b2,01/01/1970,999-66-1382,S99954579,X53412805X,Terry,Boehm,asian,nonhispanic,F,Greece  New York  US,420 Bode Extension Suite 79,New York,New York,Richmond County,36061,10279
647ebe34-537d-c9d7-4db5-1766cc77618e,01/01/1970,999-57-9504,S99923506,X30008822X,Vida,Scho,white,nonhispanic,F,Brasilia  Federal District  BR,1028 Swift Green,New York,New York,Richmond County,36047,11213
4412f401-ba73-3c8f-582c-cd4fdb3030cc,01/01/1970,999-99-3037,S99946818,X22590419X,Eduardo,Gerhold,white,nonhispanic,M,Rochester  New York  US,162 Larson Haven Unit 63,New York,New York,Richmond County,36081,11358
e3375002-77d8-a2f8-ceb2-07116c77b3dd,01/01/1970,999-15-4336,S99996226,X63358523X,Celine,Lubowit,asian,hispanic,F,New York  New York  US,239 Lakin Gate Apt 89,New York,New York,Richmond County,36005,10460
62e1388b-c6a5-24f6-3fdb-c8531fc7541c,01/01/1970,999-14-8380,S99986280,X29101820X,Rosaur,Schmeler,white,nonhispanic,F,New York  New York  US,644 Quigley Ferry Unit 57,New York,New York,Richmond County,36047,11237
b57b3f84-b544-221c-4ae8-5be347028850,01/01/1970,999-91-4651,S99947927,X10363281X,Loma,Yundt,white,nonhispanic,F,Grafton  New York  US,988 Kilback Grove,New York,New York,Richmond County,36061,10037
88a108a5-7ca1-9469-b03f-51ed3e7e23e7,01/01/1970,999-64-7998,,,Rosy,Olson,asian,nonhispanic,F,Seoul  Seoul  KR,1045 Morar Gate,New York,New York,Richmond County,36061,10002
eb8bb3d3-1ed4-1e9d-2c7d-7fbe1d02d8ac,01/01/1970,999-64-4225,S99915331,X37057088X,Gina,Quigley,white,nonhispanic,F,Wilmington  New York  US,258 Nienow Boulevard Apt 58,New York,New York,Richmond County,36081,11413
d0a9f1e5-45af-249d-0f29-5de947fd99c6,01/01/1970,999-12-1460,S99957109,X55586211X,Tammara,Kassulke,black,nonhispanic,F,Oswego  New York  US,336 Hilll Estate,New York,New York,Richmond County,36005,10462
5f80fa4f-3cc9-5501-9fc5-7af9a277090b,01/01/1970,999-41-2159,S99928694,X9887799X,Ashle,Nolan,white,nonhispanic,M,New York  New York  US,923 Borer Avenue Apt 91,New York,New York,Richmond County,36005,10474
6f86c1cd-2fb8-b060-8c45-34d304794fa6,01/01/1970,999-67-8578,S99967399,X27158565X,Roxanne,Mann,white,nonhispanic,F,Carthage  New York  US,878 Haag Spur Unit 23,New York,New York,Richmond County,36005,10451
678ab19d-d5ce-4fe4-9e3f-dd9009408248,01/01/1970,999-87-8632,S99955763,X36954213X,Ed,Zboncak,white,nonhispanic,M,New York  New York  US,683 Mills Ville,New York,New York,Richmond County,36047,11220
bfc6240d-4c71-ccc6-9df6-a9beb1fbd161,01/01/1970,999-71-4572,S99926779,X38051495X,Gale,Dooley,black,nonhispanic,M,New York  New York  US,1078 Rowe Gateway Apt 42,New York,New York,Richmond County,36085,10311
28e3f01e-70b3-89f1-f0be-d05085df9e52,01/01/1970,999-12-5592,S99953007,X34905758X,Bernardo,Agosto,white,hispanic,M,Santiago  Santiago Province  CL,813 Hansen Walk,New York,New York,Richmond County,36047,11211
c4b9b84c-b965-2468-936b-10c2cfbb20de,01/01/1970,999-83-6646,,,Latoria,Rohan,white,nonhispanic,F,Kingston  New York  US,765 Kassulke Tunnel,New York,New York,Richmond County,36061,10168
2f9eb8e0-d990-82be-c0fe-480c95f8bcbe,01/01/1970,999-90-8278,,,Jaqueline,Bechtelar,white,nonhispanic,F,New York  New York  US,685 Gleason Station Suite 18,New York,New York,Richmond County,36005,10466
f496544e-95ba-196b-e900-52dfa6443786,01/01/1970,999-30-3511,S99988618,X16805508X,Burton,Kulas,white,nonhispanic,M,Islip  New York  US,934 Kassulke Lodge Suite 60,New York,New York,Richmond County,36081,11105
8254afc4-12e1-2039-1dcc-6c228d54df16,01/01/1970,999-51-5689,S99960823,X39533242X,Bridge,Buckridg,white,nonhispanic,F,Williamsville  New York  US,912 Schamberger Overpass,New York,New York,Richmond County,36061,10170
5eb70919-9a70-fb88-0ce2-ab5d8008ea3e,01/01/1970,999-71-2402,S99923959,X50546115X,Armando,Tova,white,hispanic,M,Wesley  Saint Andrew Parish  DM,776 Douglas Pathway,New York,New York,Richmond County,36061,10162
373c581e-3cf7-81fa-2066-231561fc6420,01/01/1970,999-16-5888,,,Tommy,Witting,white,nonhispanic,M,New York  New York  US,652 Harber Station Suite 93,New York,New York,Richmond County,36005,10452
c505a958-caf4-9cbe-a8f0-6cb8fa619aa3,01/01/1970,999-12-8834,S99942451,X7340671X,Todd,Dougla,white,nonhispanic,M,New York  New York  US,1031 Berge Terrace Unit 68,New York,New York,Richmond County,36081,11422
58d6ab4f-6f64-7959-0286-5db8c89312c6,01/01/1970,999-65-4633,S99919169,X44087690X,David,Berríos,white,hispanic,M,Lima  Lima Province  PE,822 Reichel Path Apt 24,New York,New York,Richmond County,36085,10301
c9773edf-3a32-ad12-d6e6-228315992616,01/01/1970,999-79-2200,S99921422,X74105313X,Allyson,Gleason,white,nonhispanic,F,La Grange  New York  US,1054 Block Estate,New York,New York,Richmond County,36005,10453
2396cf67-3281-0e3c-2cb7-9a0bc505597e,01/01/1970,999-80-3500,S99927405,X60142652X,Jessika,Konopelski,white,nonhispanic,F,New York  New York  US,480 Anderson Vista,New York,New York,Richmond County,36061,10035
59514565-e82c-757e-06ca-f53f45fdcac8,01/01/1970,999-12-2148,S99960401,,Toshia,Boehm,white,nonhispanic,F,Long Beach  New York  US,113 Reichel Lane Unit 67,New York,New York,Richmond County,36085,10308
b4ece423-1b87-08cd-302a-b40595def6b9,01/01/1970,999-22-3855,S99919721,X25120038X,Hildegar,Balistreri,white,nonhispanic,F,New York  New York  US,421 Rohan Knoll Apt 72,New York,New York,Richmond County,36081,11368
cc883e41-6175-6583-ec32-3858607d3372,01/01/1970,999-35-9575,,,Share,Streich,white,nonhispanic,F,New York  New York  US,282 Friesen Lodge,New York,New York,Richmond County,36081,11412
18d96618-9cb3-83d7-4216-5fbe588ee1b4,01/01/1970,999-15-9514,S99929572,,Jenette,Baumbach,black,hispanic,F,Deer Park  New York  US,448 Aufderhar Brook Unit 87,New York,New York,Richmond County,36047,11205
b17750d4-4bfa-113a-ccc1-f1929603cdc9,01/01/1970,999-81-5537,S99953156,X23628862X,Marcos,Alemán,white,hispanic,M,Port-au-Prince  Haiti  HT,242 Mraz Lodge,New York,New York,Richmond County,36061,10012
ab3f1f1d-a123-8149-5146-99ab1bb7f181,01/01/1970,999-55-9282,,,Jae,Upton,white,nonhispanic,M,New York  New York  US,324 Marquardt Forge Suite 49,New York,New York,Richmond County,36061,10034
1256c721-cf07-271b-0967-6bcc703b9545,01/01/1970,999-18-8844,,,Roderick,Torp,white,hispanic,M,New York  New York  US,881 Torphy Stravenue,New York,New York,Richmond County,36061,10014
3e06631d-36cc-e373-7b9a-6be34c537d66,01/01/1970,999-56-5725,S99955176,X18494851X,Josefina,Welch,black,nonhispanic,F,Village of the Branch  New York  US,440 Bergstrom Vale Unit 67,New York,New York,Richmond County,36061,10278
13116ecb-2320-5240-02a6-6ffa4c1c377f,01/01/1970,999-19-3232,,,Kristopher,Gusikowski,white,nonhispanic,M,New York  New York  US,532 Batz Harbor Suite 37,New York,New York,Richmond County,36085,10301
471d04a6-a73a-16b2-515a-4c16660df84c,01/01/1970,999-21-7635,S99922451,X81004722X,Corey,Bayer,white,hispanic,M,New York  New York  US,831 Jaskolski Run Apt 65,New York,New York,Richmond County,36005,10472
56146520-39aa-f163-1470-d162664fcfba,01/01/1970,999-89-2067,S99983882,X88060600X,Lashawnda,Beahan,white,hispanic,F,New York  New York  US,374 Wisoky Mill,New York,New York,Richmond County,36047,11210
ae437311-f0eb-28af-41b5-afc2cd202dc6,01/01/1970,999-16-5520,S99933026,X26337974X,Nannie,Langosh,white,nonhispanic,F,Lackawanna  New York  US,175 Mayert Spur Apt 63,New York,New York,Richmond County,36061,10036
6ae4f7b2-6f12-ac67-db0a-619a0a3f493e,01/01/1970,999-66-6218,S99951335,X6841853X,Simone,Deckow,white,nonhispanic,F,Rochester  New York  US,444 Bartoletti Avenue Apt 43,New York,New York,Richmond County,36085,10306
c1f74d5c-3527-d54c-8dd6-be417c2fb1e7,01/01/1970,999-17-5349,S99911660,X76012185X,Earl,Klein,white,nonhispanic,M,New York  New York  US,997 Bins Fort Apt 58,New York,New York,Richmond County,36081,11372
95a51b9e-5611-83a6-3cf4-f28143f5f3aa,01/01/1970,999-18-5595,S99955286,X77541524X,Teresita,Leanno,white,nonhispanic,F,Oneonta  New York  US,1072 Gutkowski Skyway Unit 63,New York,New York,Richmond County,36061,10021
d1ba0c6b-4542-5e24-1cae-ab7f3b041a45,01/01/1970,999-20-5237,S99920155,X1324215X,Karl,Williamson,hawaiian,nonhispanic,M,New York  New York  US,296 Heaney Station,New York,New York,Richmond County,36081,11102
9c4f735b-1c35-d33c-792d-881946c40daa,01/01/1970,999-67-7839,S99947175,X30034703X,Brigid,Conn,white,nonhispanic,F,New York  New York  US,712 Adams Trail Apt 21,New York,New York,Richmond County,36081,11005
19bad3aa-9bb4-9c83-cce1-178f32e56973,01/01/1970,999-29-3947,,,Ty,Ankunding,white,nonhispanic,M,New York  New York  US,261 Satterfield Promenade,New York,New York,Richmond County,36005,10459
d49e449b-336d-a6a5-cf50-990073747b50,01/01/1970,999-83-7771,S99974923,X88911122X,Gabriel,Salas,white,hispanic,M,Lima  Lima Province  PE,1024 Jenkins Gardens,New York,New York,Richmond County,36047,11218
f8421893-368f-f418-ab6d-2ed42facede5,01/01/1970,999-49-5953,S99975385,X51427353X,Teodoro,P,white,hispanic,M,Gaudalajara  Jalisco  MX,1090 Sauer Glen,New York,New York,Richmond County,36061,10177
51ece735-62e2-71de-d54a-6885581933d7,01/01/1970,999-69-2677,S99939152,X57759812X,Zack,Brakus,asian,nonhispanic,M,New York  New York  US,505 Ritchie Crossroad Suite 96,New York,New York,Richmond County,36081,11364
6c7096d8-21e0-d32b-4a80-f3373a1e9148,01/01/1970,999-22-8469,S99997391,X82037018X,Raguel,McLaughlin,white,hispanic,F,New York  New York  US,387 Pollich Lane,New York,New York,Richmond County,36061,10002
11f414c6-43f6-130c-5545-aa8130053d58,01/01/1970,999-92-9938,S99935977,X32243119X,Pilar,Rodrígez,white,hispanic,F,Gaudalajara  Jalisco  MX,855 Bartoletti Loaf,New York,New York,Richmond County,36081,11426
8ef1d3c7-12d3-a491-ccf8-adbe5f8b03fa,01/01/1970,999-44-5872,S99917092,X84453967X,Bridge,Sauer,white,nonhispanic,F,Calverton  New York  US,1077 Russel Stravenue Suite 88,New York,New York,Richmond County,36061,10169
23324e4f-a3a7-a522-8634-169065608378,01/01/1970,999-33-7835,S99921844,X19409349X,Deandre,Trantow,white,nonhispanic,M,Eastchester  New York  US,847 Feil Burg,New York,New York,Richmond County,36047,11212
b044cae7-c45b-5937-c0b3-80b63a861d7a,01/01/1970,999-17-1734,S99917858,X39946579X,Kelsey,Kunze,white,nonhispanic,F,New York  New York  US,740 Beer Bay Unit 58,New York,New York,Richmond County,36047,11216
c06ed96b-8fac-a30d-be74-216636a986c4,01/01/1970,999-58-6097,S99999850,X9227629X,Demarcus,Zemlak,white,nonhispanic,M,Chester  New York  US,159 Anderson Vista Unit 85,New York,New York,Richmond County,36081,11105
27aaffe9-1083-5b86-ac3a-c0cd753b22f1,01/01/1970,999-69-3152,S99922170,X7257333X,Clemente,Nava,black,hispanic,M,Port-au-Prince  Haiti  HT,780 Price Trail Apt 91,New York,New York,Richmond County,36081,11101
5a2e3e45-deac-8199-1e86-55bb32992ace,01/01/1970,999-94-3617,S99910061,X69541930X,Royce,Spinka,black,nonhispanic,F,Airmont  New York  US,272 Hermann Boulevard Suite 46,New York,New York,Richmond County,36061,10016
1f7382d6-4a92-6161-d579-cc1ee2a080e9,01/01/1970,999-55-4870,S99971241,X1622536X,Rickie,Bosco,white,hispanic,F,Troy  New York  US,343 Vandervort Gardens Unit 8,New York,New York,Richmond County,36081,11363
1fb6f330-7dcd-2eb3-8048-778b44d1a566,01/01/1970,999-21-9208,S99946270,X59056639X,Genaro,Roberts,black,nonhispanic,M,Hampton Bays  New York  US,165 Cruickshank Ville Suite 48,New York,New York,Richmond County,36081,11106
39897175-4fc2-5c51-47e1-e724cd49f80d,01/01/1970,999-77-5125,S99985615,,Mendy,Crona,white,nonhispanic,F,Savona  New York  US,845 Swift Grove,New York,New York,Richmond County,36061,10280
a46b7011-d5b5-f540-df26-2520cac4e6ef,01/01/1970,999-34-8056,S99951043,X15194680X,Kathi,Harve,white,nonhispanic,F,New York  New York  US,747 Tillman Frontage road Suite 39,New York,New York,Richmond County,36085,10310
05ec35fa-f86f-b904-c638-274c1b84e4bd,01/01/1970,999-62-7096,S99994325,X27118142X,Agnes,Bailey,white,nonhispanic,F,New York  New York  US,892 Satterfield Bay,New York,New York,Richmond County,36061,10031
77c874ab-fa1c-bfc6-dbe9-43b58eb4f554,01/01/1970,999-81-8698,S99998201,X4011491X,Archie,Crooks,white,nonhispanic,M,New York  New York  US,1040 Barrows Pathway,New York,New York,Richmond County,36047,11237
f9a67f16-f159-7dde-36e5-e752e2ca56d0,01/01/1970,999-77-9878,,,Kermi,Mraz,white,nonhispanic,M,Great Neck Plaza  New York  US,824 Williamson Street,New York,New York,Richmond County,36081,11360
3bf951fc-3343-8bde-cf06-19c4be7d1e30,01/01/1970,999-41-6224,S99984074,X68612192X,Edward,Raynor,white,nonhispanic,M,New York  New York  US,1056 Bailey Bypass,New York,New York,Richmond County,36061,10003
bd8c0923-61cc-42bd-e023-f46e7fdafc7f,01/01/1970,999-66-4770,S99985881,X61075920X,Kevin,Schuppe,white,nonhispanic,M,Greece  New York  US,922 Shanahan Union,New York,New York,Richmond County,36047,11201
43ba5c21-18e2-0180-067f-026c9f4d1bbd,01/01/1970,999-60-2625,,,Harve,Graham,white,nonhispanic,M,New York  New York  US,507 Durgan Plaza Apt 29,New York,New York,Richmond County,36047,11208
1e8f140c-08c6-5fd5-c763-a390d4f8817b,01/01/1970,999-71-7082,S99982809,X39297198X,Darcy,Kertzmann,white,nonhispanic,F,Oceanside  New York  US,828 Ullrich Port,New York,New York,Richmond County,36081,11418
5804cced-4caa-6668-1c9d-0a280a645b7e,01/01/1970,999-30-3139,S99995025,X7628069X,Lashawnda,Orn,white,nonhispanic,F,Attica  New York  US,513 Turner Glen,New York,New York,Richmond County,36047,11215
9f27cf4c-1714-f8e2-d933-2db0f6933728,01/01/1970,999-96-2391,,,Latricia,Blick,white,nonhispanic,F,New York  New York  US,996 Pagac Trafficway Unit 97,New York,New York,Richmond County,36047,11238
6083442f-a086-9bf6-f332-f01d4fbca6c9,01/01/1970,999-29-5881,S99943648,X10897940X,Bebe,Romaguer,white,nonhispanic,F,Greenville  New York  US,360 Orn Trafficway Suite 84,New York,New York,Richmond County,36081,11417
f57a13de-4f8f-d807-6ddf-ed5add134779,01/01/1970,999-51-5080,,,Fausto,Anderson,white,nonhispanic,M,Walworth  New York  US,725 Purdy Junction,New York,New York,Richmond County,36061,10006
8a972a9d-9de3-60da-65d6-e94007bd6ceb,01/01/1970,999-63-7869,S99978799,X4346550X,Philip,Bogan,white,nonhispanic,M,Poughkeepsie  New York  US,550 Armstrong Frontage road Suite 83,New York,New York,Richmond County,36047,11230
1df8b6ed-b65c-9a4b-fbd2-e5d09dfc5fd5,01/01/1970,999-92-5239,S99942087,X86337295X,Willian,Davis,white,nonhispanic,M,New York  New York  US,706 Ritchie Underpass,New York,New York,Richmond County,36061,10003
7605fccf-bba4-2518-86f5-8db6e7429ab0,01/01/1970,999-16-7624,S99985355,X84081311X,Claudio,Escalante,other,hispanic,M,Guatemala City  Guatemala  GT,493 Bosco Mall Unit 31,New York,New York,Richmond County,36047,11235
8fc732e6-2637-ad62-75cb-4485c4ab547b,01/01/1970,999-74-2179,S99962680,X48684014X,Jayn,Cartwright,white,nonhispanic,F,Lockport  New York  US,806 Ziemann Fort,New York,New York,Richmond County,36085,10302
0e49a06c-1b39-5983-987e-2d613eb213c3,01/01/1970,999-27-5524,,,Deidra,Kihn,black,nonhispanic,F,Spring Valley  New York  US,420 Quigley Grove,New York,New York,Richmond County,36061,10009
5921b8d9-7b4e-3409-318e-1bd9b4ff2175,01/01/1970,999-19-3853,S99911210,X20793959X,Dorathy,Pfannerstill,white,nonhispanic,F,New York  New York  US,1034 Buckridge Terrace Suite 54,New York,New York,Richmond County,36081,11373
7c49c482-6f37-05de-6156-7bf01f50cce8,01/01/1970,999-63-9017,S99913326,X28274386X,Alexis,Harve,white,nonhispanic,M,Chestnut Ridge  New York  US,535 Johns Fork,New York,New York,Richmond County,36081,11422
577487a1-bf6c-a169-9297-9a372204b736,01/01/1970,999-85-4795,S99986433,X58005450X,Anton,Gleason,white,nonhispanic,M,Earlville  New York  US,199 Doyle Mews,New York,New York,Richmond County,36081,11422
492863f6-e0ce-242d-9f18-182a9870ffdc,01/01/1970,999-56-3241,S99993440,X41079212X,Trista,Wolf,white,nonhispanic,F,Somers  New York  US,984 Ritchie Union Apt 13,New York,New York,Richmond County,36061,10171
fc9d4a82-fd45-ffa4-48f3-82fdc5ed7433,01/01/1970,999-18-4073,S99929190,X36778963X,Mohammed,Cruickshank,black,nonhispanic,M,New York  New York  US,405 Dietrich Junction Apt 32,New York,New York,Richmond County,36047,11238
62041987-4e7e-2739-9a88-565fe6b3d3ff,01/01/1970,999-67-4045,S99966629,X70085485X,Jannet,Gerlach,white,nonhispanic,F,New York  New York  US,910 Volkman Loaf,New York,New York,Richmond County,36081,11362
24c3e068-4795-5513-c719-9ef4ba86c4d2,01/01/1970,999-45-8426,S99957187,X54237024X,Ronald,Raynor,white,nonhispanic,M,Mastic Beach  New York  US,338 Metz Vale,New York,New York,Richmond County,36047,11225
152ca4be-1c79-c05e-30b7-3ef9b211c870,01/01/1970,999-12-1824,S99970584,X79370037X,Joy,Bogan,white,nonhispanic,F,New York  New York  US,603 Marks Viaduct Apt 51,New York,New York,Richmond County,36081,11365
9358b9cf-25d2-6fc1-8430-be82a1d03c75,01/01/1970,999-20-7618,S99926829,X89638714X,Oscar,Rau,white,hispanic,F,New York  New York  US,117 Wuckert Park Apt 16,New York,New York,Richmond County,36081,11428
37f5928a-c070-88ca-a03c-c6b9cc0e4286,01/01/1970,999-93-1324,S99989842,X15683167X,Mariko,Morissette,white,nonhispanic,F,White Plains  New York  US,940 Aufderhar Alley Suite 84,New York,New York,Richmond County,36061,10034
4f9d05dd-639e-82dd-50ea-0eeea31cc2f3,01/01/1970,999-27-9746,S99923832,X8194329X,Noe,Schulist,white,nonhispanic,M,New York  New York  US,505 Rodriguez Knoll,New York,New York,Richmond County,36005,10474
d82c3f96-ec51-9600-7e3c-a48b8e6a1450,01/01/1970,999-27-5042,S99941447,X81386016X,Elfrieda,Nader,white,nonhispanic,F,New York  New York  US,1034 Hudson Well Apt 5,New York,New York,Richmond County,36081,11411
0569b937-7a55-8e9b-dfdf-419abe90160b,01/01/1970,999-28-2290,S99987986,X79678486X,Quenti,Ruecker,white,nonhispanic,M,Rockville Centre  New York  US,1052 Glover Annex,New York,New York,Richmond County,36061,10005
171093c0-f4c0-342a-6873-e5a9acb8aa2f,01/01/1970,999-16-6229,S99955511,X48074396X,Dominic,Heller,white,hispanic,M,Montauk  New York  US,647 Kub Avenue,New York,New York,Richmond County,36047,11223
